
0.0053	353.39	0.0	25.78	0.0009	304.98	0.0	314.35	0.0006	168.9	0.0	182.39	
0.0051	39.54	0.0	30.6	0.0004	336.66	0.0	228.77	0.001	191.58	0.0	166.46	
0.0047	84.5	0.0	273.93	0.0003	65.41	0.0	337.74	0.0009	203.42	0.0	137.7	
0.0042	132.38	0.0	276.32	0.0005	108.08	0.0	142.65	0.0004	228.72	0.0	123.6	
0.0039	183.16	0.0	309.86	0.0005	133.19	0.0	91.6	0.0003	312.01	0.0	227.64	
0.0038	231.94	0.0	253.83	0.0003	168.12	0.0	129.59	0.0004	358.53	0.0	18.44	
0.0035	280.54	0.0	286.14	0.0002	231.26	0.0	83.15	0.0004	28.15	0.0	274.09	
0.0032	332.73	0.0	312.66	0.0002	295.03	0.0	90.42	0.0004	62.34	0.0	339.26	
0.003	25.36	0.0	305.14	0.0003	333.85	0.0	68.54	0.0003	100.8	0.0	313.35	
0.0028	77.0	0.0	293.64	0.0002	2.12	0.0	61.02	0.0002	169.32	0.0	4.83	
0.0026	130.4	0.0	302.35	0.0001	47.27	0.0	325.61	0.0003	225.77	0.0	22.06	
0.0025	184.66	0.0	53.67	0.0001	139.28	0.0	286.82	0.0003	250.06	0.0	40.19	
0.0023	239.38	0.0	128.41	0.0002	169.66	0.0	331.73	0.0002	284.97	0.0	220.45	
0.0022	295.34	0.0	85.06	0.0001	192.36	0.0	160.82	0.0002	18.44	0.0	323.44	
0.002	351.09	0.0	61.29	0.0001	265.95	0.0	307.21	0.0003	57.0	0.0	43.11	
0.0019	48.01	0.0	91.11	0.0001	335.27	0.0	283.53	0.0002	91.33	0.0	60.9	
0.0017	106.73	0.0	83.54	0.0001	6.82	0.0	244.47	0.0002	162.29	0.0	78.62	
0.0016	165.15	0.0	83.53	0.0001	54.77	0.0	289.99	0.0002	222.22	0.0	145.14	
0.0015	224.5	0.0	153.76	0.0001	124.7	0.0	289.8	0.0002	275.05	0.0	122.62	
0.0014	285.51	0.0	126.85	0.0001	190.24	0.0	221.37	0.0002	330.33	0.0	222.01	
0.0013	347.68	0.0	104.45	0.0001	235.81	0.0	251.54	0.0002	29.27	0.0	187.76	
0.0012	49.95	0.0	153.25	0.0001	279.65	0.0	77.52	0.0002	107.49	0.0	173.39	
0.0011	113.24	0.0	93.0	0.0001	20.42	0.0	84.89	0.0002	152.09	0.0	113.66	
0.001	179.4	0.0	268.54	0.0001	62.37	0.0	26.76	0.0001	211.94	0.0	226.62	
0.001	244.09	0.0	244.95	0.0001	100.11	0.0	114.08	0.0002	300.48	0.0	169.32	
0.0009	310.19	0.0	246.33	0.0001	210.53	0.0	204.12	0.0002	341.11	0.0	159.47	
0.0009	18.77	0.0	267.18	0.0001	251.26	0.0	66.71	0.0001	55.14	0.0	295.97	
0.0008	85.48	0.0	262.09	0.0001	302.93	0.0	125.19	0.0002	131.54	0.0	8.56	
0.0008	154.13	0.0	278.87	0.0001	38.55	0.0	131.5	0.0001	182.12	0.0	17.65	
0.0007	223.57	0.0	202.84	0.0001	90.07	0.0	99.89	0.0001	261.78	0.0	4.01	
0.0007	293.26	0.0	254.95	0.0	156.05	0.0	209.81	0.0001	329.93	0.0	90.18	
0.0006	3.04	0.0	143.93	0.0	235.87	0.0	59.35	0.0001	36.87	0.0	291.94	
0.0006	75.2	0.0	56.75	0.0001	304.5	0.0	339.49	0.0001	107.45	0.0	57.85	
0.0006	147.19	0.0	104.84	0.0	4.09	0.0	352.35	0.0001	185.71	0.0	325.25	
0.0005	219.42	0.0	121.15	0.0	92.82	0.0	292.87	0.0001	251.25	0.0	54.47	
0.0005	295.32	0.0	89.16	0.0	158.47	0.0	329.67	0.0001	327.75	0.0	143.24	
0.0005	9.15	0.0	67.07	0.0	226.71	0.0	355.71	0.0001	46.9	0.0	80.87	
0.0004	85.89	0.0	177.22	0.0	316.83	0.0	353.43	0.0001	114.95	0.0	227.61	
0.0004	163.81	0.0	101.77	0.0	21.35	0.0	221.99	0.0001	197.5	0.0	217.68	
0.0004	240.8	0.0	198.62	0.0	99.18	0.0	250.02	0.0001	275.78	0.0	148.08	
0.0004	320.35	0.0	219.9	0.0	188.79	0.0	350.83	0.0001	346.36	0.0	168.36	
